id,utterance,sentiment,valence_score,confidence,session_context,source,annotator_id,created_at
sent_000968,I managed to get out of bed today,positive,0.7058118151876622,0.84,processing_emotion,synthetic,ann_002,2026-03-12T01:12:00.022798Z
sent_001514,I feel clearer now after that,positive,0.5030900687534114,0.83,crisis_moment,synthetic,ann_001,2026-03-12T01:12:00.024496Z
sent_000439,I've been avoiding dealing with this,negative,-0.3859723831999583,0.9,processing_emotion,synthetic,ann_004,2026-03-12T01:12:00.019326Z
sent_001793,What does cognitive distortion mean?,neutral,-0.135251880874777,0.93,breakthrough_realization,synthetic,ann_004,2026-03-12T01:12:00.025488Z
sent_001535,I took a small step for myself,positive,0.8750595283647272,0.83,information_seeking,synthetic,ann_004,2026-03-12T01:12:00.024557Z
sent_001481,I'm finally able to breathe easier,positive,0.6370748850286557,0.87,therapeutic_progress,synthetic,ann_002,2026-03-12T01:12:00.024395Z
sent_000603,I'm pushing all my feelings away,negative,-0.2745636287963969,0.88,therapeutic_progress,synthetic,ann_004,2026-03-12T01:12:00.019849Z
sent_000298,I don't see any way out of this,negative,-0.6546417528409411,0.96,therapeutic_progress,synthetic,ann_001,2026-03-12T01:12:00.018883Z
sent_001291,I had a good cry and felt relieved,positive,0.4951350050073994,0.91,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.023799Z
sent_000127,Everything feels pointless,negative,-0.6538000381641901,0.88,crisis_moment,synthetic,ann_003,2026-03-12T01:12:00.018384Z
sent_001928,My appointment is on Tuesday at 3pm,neutral,-0.0867326946584437,0.79,breakthrough_realization,synthetic,ann_004,2026-03-12T01:12:00.025987Z
sent_001612,I need information about mindfulness,neutral,-0.0353889158261489,0.75,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.024886Z
sent_001972,Nothing much has changed,neutral,-0.1107413239611944,0.81,resistance_avoidance,synthetic,ann_002,2026-03-12T01:12:00.026137Z
sent_000871,Why does everything go wrong for me?,negative,-0.631597057966058,0.93,routine_conversation,synthetic,ann_003,2026-03-12T01:12:00.020718Z
sent_000798,Kuch bhi theek nahi hai mere liye,negative,-0.5657153534906166,0.84,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.020485Z
sent_001602,Can you explain attachment theory?,neutral,-0.0371039071963391,0.92,crisis_moment,synthetic,ann_001,2026-03-12T01:12:00.024855Z
sent_000854,I'm done with trying,negative,-0.5742533002594317,0.95,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.020664Z
sent_001767,Kuch naya nahi hua,neutral,-0.1779125701570082,0.9,resistance_avoidance,synthetic,ann_001,2026-03-12T01:12:00.025398Z
sent_001568,Same situation as before,neutral,-0.2066378827080471,0.88,crisis_moment,synthetic,ann_004,2026-03-12T01:12:00.024732Z
sent_001875,That's logical,neutral,0.0184735335788921,0.85,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.025782Z
sent_000941,Mujhe sukhd raha hoon,positive,0.4325943030029018,0.93,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.022696Z
sent_000874,This pain is unbearable,negative,-0.8034926170160732,0.94,breakthrough_realization,synthetic,ann_004,2026-03-12T01:12:00.020727Z
sent_000237,Mujhe koi umeed nahi hai,negative,-0.25,0.91,information_seeking,synthetic,ann_002,2026-03-12T01:12:00.018704Z
sent_001944,That's an interesting perspective,neutral,0.0090725117555497,0.95,crisis_moment,synthetic,ann_005,2026-03-12T01:12:00.026042Z
sent_000150,"Everything is fine, truly",negative,-0.4840700693131921,0.91,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.018449Z
sent_000441,I don't know what I feel,negative,-0.7811766448306909,0.83,information_seeking,synthetic,ann_001,2026-03-12T01:12:00.019332Z
sent_001497,Letting it out actually helped,positive,0.6724188136140196,0.86,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.024444Z
sent_001208,I feel hopeful about the future,positive,0.8001441464113238,0.92,information_seeking,synthetic,ann_002,2026-03-12T01:12:00.023536Z
sent_001368,I can see some light in this,positive,0.8208630137340658,0.79,routine_conversation,synthetic,ann_001,2026-03-12T01:12:00.024027Z
sent_001278,There's a glimmer of hope now,positive,0.8883976736239796,0.79,processing_emotion,synthetic,ann_003,2026-03-12T01:12:00.023762Z
sent_001439,It's not perfect but it's better,positive,0.4961086628262925,0.88,breakthrough_realization,synthetic,ann_003,2026-03-12T01:12:00.024271Z
sent_000565,I feel like I'm falling apart,negative,-0.6520420067318684,0.98,therapeutic_progress,synthetic,ann_002,2026-03-12T01:12:00.019728Z
sent_001556,Aaj bhi aisa hi tha,neutral,-0.3258710659655365,0.78,processing_emotion,synthetic,ann_001,2026-03-12T01:12:00.024692Z
sent_000815,I'm sick of struggling like this,negative,-0.6683205406279359,0.96,information_seeking,synthetic,ann_004,2026-03-12T01:12:00.020539Z
sent_001521,I feel grateful for this conversation,positive,0.9336795027971908,0.88,information_seeking,synthetic,ann_005,2026-03-12T01:12:00.024515Z
sent_000475,Let's just move on from this,negative,-0.6504847250974205,0.85,information_seeking,synthetic,ann_005,2026-03-12T01:12:00.019439Z
sent_001783,My appointment is on Tuesday at 3pm,neutral,-0.1595096544360249,0.93,crisis_moment,synthetic,ann_003,2026-03-12T01:12:00.025454Z
sent_001372,Today was better than yesterday,positive,0.8364761064694362,0.93,insight_moment,synthetic,ann_004,2026-03-12T01:12:00.024041Z
sent_001622,I hear you,neutral,0.1405010577859368,0.94,therapeutic_progress,synthetic,ann_003,2026-03-12T01:12:00.024917Z
sent_000049,Nothing ever goes my way,negative,-0.6421196927646767,0.82,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.018156Z
sent_000465,I'm angry at myself for this mess,negative,-0.6134458394201261,0.86,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.019408Z
sent_000561,Let's just move on from this,negative,-0.7177298666152231,0.87,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.019716Z
sent_001551,That's logical,neutral,-0.2034047506744833,0.87,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.024663Z
sent_000516,My situation is only getting worse,negative,-0.8413476300461522,0.85,insight_moment,synthetic,ann_004,2026-03-12T01:12:00.019568Z
sent_000499,I don't want to face what's happening,negative,-0.6590404594412265,1.05,therapeutic_progress,synthetic,ann_004,2026-03-12T01:12:00.019514Z
sent_001832,Tell me more about therapeutic techniques,neutral,0.0002460778983454,0.84,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.025625Z
sent_001626,Got it,neutral,-0.0595577863093589,0.79,processing_emotion,synthetic,ann_004,2026-03-12T01:12:00.024932Z
sent_001661,My appointment is on Tuesday at 3pm,neutral,0.171362515012451,0.88,crisis_moment,synthetic,ann_003,2026-03-12T01:12:00.025042Z
sent_001614,I have therapy this week,neutral,0.2048324532866467,0.87,breakthrough_realization,synthetic,ann_002,2026-03-12T01:12:00.024892Z
sent_000766,Kuch bhi theek nahi hai mere liye,negative,-0.8034226353100651,0.88,routine_conversation,synthetic,ann_004,2026-03-12T01:12:00.020375Z
sent_000454,I'm just fine really,negative,-0.5515606567468221,0.88,resistance_avoidance,synthetic,ann_005,2026-03-12T01:12:00.019375Z
sent_001087,Main apne aap par garvi hoon,positive,0.800243132781413,0.83,therapeutic_progress,synthetic,ann_001,2026-03-12T01:12:00.023168Z
sent_001685,I want to learn about emotional regulation,neutral,-0.1032687092408073,0.77,information_seeking,synthetic,ann_005,2026-03-12T01:12:00.025118Z
sent_000175,Things have gotten so much darker,negative,-0.5649023808861261,0.86,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.018520Z
sent_000337,I'm broken beyond repair,negative,-0.9725698770789328,0.91,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.019008Z
sent_000716,I feel completely hopeless right now,negative,-0.3503890381750587,0.78,breakthrough_realization,synthetic,ann_002,2026-03-12T01:12:00.020214Z
sent_001137,I noticed a small improvement,positive,0.8715783274802912,0.88,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.023323Z
sent_001723,Life is continuing as normal,neutral,-0.0021140750379748,0.93,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.025247Z
sent_000500,"It's all too much, I can't handle it",negative,-0.4643084486798108,0.81,information_seeking,synthetic,ann_001,2026-03-12T01:12:00.019517Z
sent_000103,I don't know what I feel,negative,-0.6248986089863056,0.99,processing_emotion,synthetic,ann_003,2026-03-12T01:12:00.018313Z
sent_001843,Tell me more about therapeutic techniques,neutral,0.1488757197668996,0.9,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.025664Z
sent_001737,That makes sense,neutral,-0.1231650892824865,0.84,breakthrough_realization,synthetic,ann_002,2026-03-12T01:12:00.025291Z
sent_001086,Mujhe kuch-sa theek lag raha hai,positive,0.35,0.81,processing_emotion,synthetic,ann_005,2026-03-12T01:12:00.023166Z
sent_001075,I feel lighter than I did,positive,0.8637255410019382,0.91,therapeutic_progress,synthetic,ann_004,2026-03-12T01:12:00.023131Z
sent_001518,I'm finding strength I didn't know I had,positive,0.4645012936877315,0.88,crisis_moment,synthetic,ann_003,2026-03-12T01:12:00.024507Z
sent_001484,I'm accepting things more easily,positive,0.9836242448137836,0.89,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.024404Z
sent_001224,I managed to get out of bed today,positive,0.7366163786441892,0.82,therapeutic_progress,synthetic,ann_003,2026-03-12T01:12:00.023584Z
sent_001740,Let's go back to what we were saying,neutral,-0.2560611036140852,0.9,resistance_avoidance,synthetic,ann_001,2026-03-12T01:12:00.025302Z
sent_001503,Letting it out actually helped,positive,0.7683625544147918,0.87,crisis_moment,synthetic,ann_005,2026-03-12T01:12:00.024461Z
sent_001192,This is helping me understand my patterns,positive,0.4665501225169257,0.86,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.023487Z
sent_000086,This will never change,negative,-0.4971872795424525,0.9,processing_emotion,synthetic,ann_005,2026-03-12T01:12:00.018264Z
sent_000944,I did something I thought I couldn't do,positive,0.6775773350387337,0.79,processing_emotion,synthetic,ann_005,2026-03-12T01:12:00.022707Z
sent_000197,I'm angry at myself for this mess,negative,-0.6692277143340051,0.93,resistance_avoidance,synthetic,ann_002,2026-03-12T01:12:00.018585Z
sent_001298,I'm managing better than I thought,positive,0.6149571812345302,0.92,breakthrough_realization,synthetic,ann_002,2026-03-12T01:12:00.023820Z
sent_001822,Understood,neutral,-0.0055963102893672,0.82,information_seeking,synthetic,ann_003,2026-03-12T01:12:00.025589Z
sent_000658,I'm done with trying,negative,-0.7561427474674278,0.82,routine_conversation,synthetic,ann_003,2026-03-12T01:12:00.020029Z
sent_000582,I feel like I'm falling apart,negative,-0.7667474907227653,0.81,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.019782Z
sent_001926,That's logical,neutral,-0.0794712969883209,0.91,processing_emotion,synthetic,ann_003,2026-03-12T01:12:00.025981Z
sent_000804,Sab kuch bekaar hai,negative,-0.4167498542049431,0.83,therapeutic_progress,synthetic,ann_004,2026-03-12T01:12:00.020504Z
sent_001442,I'm surprised by how much better I feel,positive,0.8221932967129587,0.95,crisis_moment,synthetic,ann_005,2026-03-12T01:12:00.024279Z
sent_000230,Kuch bhi sahi nahi hota mere saath,negative,-0.8743889732719462,0.88,routine_conversation,synthetic,ann_003,2026-03-12T01:12:00.018685Z
sent_001259,Today was better than yesterday,positive,0.6705118980519514,0.95,crisis_moment,synthetic,ann_005,2026-03-12T01:12:00.023705Z
sent_000597,I'm emotionally numb,negative,-0.6823858151104554,0.83,breakthrough_realization,synthetic,ann_005,2026-03-12T01:12:00.019830Z
sent_001934,I want to learn about emotional regulation,neutral,-0.1769106437958481,0.81,resistance_avoidance,synthetic,ann_002,2026-03-12T01:12:00.026005Z
sent_000707,I don't feel alive,negative,-0.706787941040106,0.98,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.020184Z
sent_000188,"I'm fine, everything is okay",negative,-0.5979178801839525,0.81,therapeutic_progress,synthetic,ann_004,2026-03-12T01:12:00.018559Z
sent_000862,I'm not going to think about it,negative,-0.9118343366748052,0.92,insight_moment,synthetic,ann_004,2026-03-12T01:12:00.020689Z
sent_000225,Nothing I do matters anymore,negative,-0.791336162337522,0.86,processing_emotion,synthetic,ann_004,2026-03-12T01:12:00.018671Z
sent_000670,I've been avoiding dealing with this,negative,-0.8501529825268336,0.88,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.020068Z
sent_001923,I hear you,neutral,-0.1438916321836302,0.86,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.025969Z
sent_000253,This pain is unbearable,negative,-0.3936400237553046,0.86,information_seeking,synthetic,ann_001,2026-03-12T01:12:00.018753Z
sent_001987,That's a fair point,neutral,-0.2598059509908905,0.75,information_seeking,synthetic,ann_001,2026-03-12T01:12:00.026201Z
sent_001409,"Thank you, that actually helped me see things differently",positive,0.8889690300905884,0.8,resistance_avoidance,synthetic,ann_002,2026-03-12T01:12:00.024173Z
sent_001754,Sab kuch normal hai,neutral,0.1008630417477899,0.86,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.025350Z
sent_000424,I can't feel anything at all,negative,-0.7211688448577214,0.86,breakthrough_realization,synthetic,ann_003,2026-03-12T01:12:00.019281Z
sent_001768,What is the difference between anxiety and stress?,neutral,-0.0431030505607203,0.84,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.025401Z
sent_001010,I'm proud of myself for that,positive,0.4635683112283793,0.91,breakthrough_realization,synthetic,ann_003,2026-03-12T01:12:00.022933Z
sent_000444,Main har din badtar ho raha hoon,negative,-0.5814780642490173,0.83,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.019343Z
sent_001899,What does cognitive distortion mean?,neutral,0.0637255553959159,0.94,resistance_avoidance,synthetic,ann_002,2026-03-12T01:12:00.025869Z
sent_001274,I feel hopeful about the future,positive,0.7432108036911774,0.99,breakthrough_realization,synthetic,ann_003,2026-03-12T01:12:00.023750Z
sent_000927,I noticed a small improvement,positive,0.6952190181623492,0.92,insight_moment,synthetic,ann_004,2026-03-12T01:12:00.022656Z
sent_001999,Yeh samajh aaya,neutral,0.0911177075023153,0.96,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.026251Z
sent_001273,Parts of me feel hopeful,positive,0.9324111821403868,0.93,information_seeking,synthetic,ann_003,2026-03-12T01:12:00.023747Z
sent_001611,Yeh samajh aaya,neutral,-0.0660806442858719,0.84,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.024883Z
sent_001971,Same situation as before,neutral,0.1260669310498166,0.9,information_seeking,synthetic,ann_001,2026-03-12T01:12:00.026134Z
sent_001964,"Okay, I see",neutral,-0.138182860379292,0.74,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.026110Z
sent_000107,I'm drowning in this situation,negative,-0.8731159846671263,0.94,processing_emotion,synthetic,ann_005,2026-03-12T01:12:00.018325Z
sent_000024,I don't want to get out of bed anymore,negative,-0.4811688466421921,0.8,routine_conversation,synthetic,ann_001,2026-03-12T01:12:00.018081Z
sent_001287,I'm finally able to breathe easier,positive,0.7986514790591208,0.9,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.023788Z
sent_001477,I'm learning to be kinder to myself,positive,0.35,0.87,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.024383Z
sent_000096,"Don't worry, I'm fine, really",negative,-0.8064291617713513,0.83,therapeutic_progress,synthetic,ann_004,2026-03-12T01:12:00.018293Z
sent_001939,That's an interesting perspective,neutral,0.0058731674664813,0.82,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.026024Z
sent_000449,My situation is only getting worse,negative,-0.7319784445587145,0.9,crisis_moment,synthetic,ann_005,2026-03-12T01:12:00.019359Z
sent_000764,I don't deserve to feel better,negative,-0.5351805760225794,0.92,information_seeking,synthetic,ann_004,2026-03-12T01:12:00.020368Z
sent_000878,Mera jeevan khatam ho gaya,negative,-0.4586838442529845,0.9,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.020739Z
sent_001428,I think I'm actually getting better,positive,0.6285696291973529,0.81,processing_emotion,synthetic,ann_002,2026-03-12T01:12:00.024236Z
sent_001543,"That makes sense, thank you",positive,0.7128221364478703,0.91,crisis_moment,synthetic,ann_001,2026-03-12T01:12:00.024579Z
sent_001187,I feel lighter than I did,positive,0.6741660490247908,0.91,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.023473Z
sent_000745,"I'm okay, nothing to worry about",negative,-0.3009718312301993,0.87,crisis_moment,synthetic,ann_005,2026-03-12T01:12:00.020304Z
sent_001728,Can you tell me about CBT techniques?,neutral,-0.35,0.89,crisis_moment,synthetic,ann_004,2026-03-12T01:12:00.025262Z
sent_000034,Main haara hua hoon ab,negative,-0.3714465770193494,0.86,processing_emotion,synthetic,ann_001,2026-03-12T01:12:00.018111Z
sent_001895,I'd like to focus on that,neutral,-0.094686073996098,0.99,routine_conversation,synthetic,ann_003,2026-03-12T01:12:00.025854Z
sent_001060,I'm becoming more aware of myself,positive,0.7402218346429803,0.93,crisis_moment,synthetic,ann_003,2026-03-12T01:12:00.023089Z
sent_001250,I'm finding strength I didn't know I had,positive,0.6401161009557412,0.95,resistance_avoidance,synthetic,ann_002,2026-03-12T01:12:00.023667Z
sent_000987,I'm starting to feel a bit better today,positive,0.633372698419099,0.95,processing_emotion,synthetic,ann_005,2026-03-12T01:12:00.022863Z
sent_000258,This will never change,negative,-0.9259329872944232,0.76,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.018767Z
sent_001779,That's a fair point,neutral,-0.0018447343963974,0.86,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.025437Z
sent_001919,Kuch toh naya samjhne kiya,neutral,-0.1221585569640992,0.91,breakthrough_realization,synthetic,ann_002,2026-03-12T01:12:00.025942Z
sent_001260,I had a good cry and felt relieved,positive,0.5282363462295223,0.8,routine_conversation,synthetic,ann_004,2026-03-12T01:12:00.023708Z
sent_001136,I can see some light in this,positive,0.35,0.85,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.023318Z
sent_001446,I did something good for myself today,positive,0.4384027938062857,0.79,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.024291Z
sent_001025,Not as bad as I feared,positive,0.7313419227954664,0.85,therapeutic_progress,synthetic,ann_001,2026-03-12T01:12:00.022978Z
sent_001924,Let's talk about something different,neutral,-0.1760718654115503,0.82,processing_emotion,synthetic,ann_002,2026-03-12T01:12:00.025975Z
sent_001869,Let's talk about something different,neutral,0.1306374334035504,0.85,processing_emotion,synthetic,ann_004,2026-03-12T01:12:00.025762Z
sent_001905,Got it,neutral,0.0160549388646594,0.84,insight_moment,synthetic,ann_002,2026-03-12T01:12:00.025889Z
sent_000429,I don't feel alive,negative,-0.3685019807167575,0.99,routine_conversation,synthetic,ann_001,2026-03-12T01:12:00.019295Z
sent_000544,Everything feels pointless,negative,-0.4831443357343713,0.87,crisis_moment,synthetic,ann_003,2026-03-12T01:12:00.019655Z
sent_000528,I don't deserve to feel better,negative,-0.6046849178881484,0.91,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.019604Z
sent_000211,I'm just fine really,negative,-0.8551217066113662,0.87,therapeutic_progress,synthetic,ann_001,2026-03-12T01:12:00.018630Z
sent_001976,What does cognitive distortion mean?,neutral,-0.2901029843533753,0.86,information_seeking,synthetic,ann_001,2026-03-12T01:12:00.026156Z
sent_001716,Tell me more about therapeutic techniques,neutral,-0.0444155901747723,0.9,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.025221Z
sent_001815,I hear you,neutral,-0.107722612821489,0.89,crisis_moment,synthetic,ann_005,2026-03-12T01:12:00.025563Z
sent_000077,Mera jeevan khatam ho gaya,negative,-0.6979678045084634,0.88,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.018237Z
sent_000514,"I'm managing, everything's fine",negative,-0.84311324952295,0.79,information_seeking,synthetic,ann_005,2026-03-12T01:12:00.019560Z
sent_001913,That makes sense,neutral,-0.1573656302447673,0.81,crisis_moment,synthetic,ann_001,2026-03-12T01:12:00.025920Z
sent_000476,Mera jeevan khatam ho gaya,negative,-0.25,0.85,crisis_moment,synthetic,ann_004,2026-03-12T01:12:00.019444Z
sent_000732,I feel nothing anymore,negative,-0.6923599332446775,0.82,crisis_moment,synthetic,ann_004,2026-03-12T01:12:00.020266Z
sent_001606,What is the difference between anxiety and stress?,neutral,-0.3134695794166617,0.84,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.024868Z
sent_001786,That's logical,neutral,0.0359878319307205,0.93,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.025464Z
sent_001267,I did something good for myself today,positive,0.9574842280016832,0.77,insight_moment,synthetic,ann_004,2026-03-12T01:12:00.023728Z
sent_000571,I'm emotionally numb,negative,-0.8374720177757558,0.84,processing_emotion,synthetic,ann_001,2026-03-12T01:12:00.019748Z
sent_001185,This is helping me understand my patterns,positive,0.5885809219185432,0.9,information_seeking,synthetic,ann_005,2026-03-12T01:12:00.023468Z
sent_000935,I feel like a weight has lifted,positive,0.7546016951466759,0.94,breakthrough_realization,synthetic,ann_005,2026-03-12T01:12:00.022679Z
sent_000069,"Everything is fine, truly",negative,-0.6686508682825276,0.97,crisis_moment,synthetic,ann_003,2026-03-12T01:12:00.018216Z
sent_000447,Everything feels empty inside,negative,-0.8572429798694864,0.86,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.019352Z
sent_000153,I'm not going to think about it,negative,-0.6316383260410294,0.85,processing_emotion,synthetic,ann_005,2026-03-12T01:12:00.018457Z
sent_001624,Kuch naya nahi hua,neutral,-0.0714426334133894,0.82,processing_emotion,synthetic,ann_002,2026-03-12T01:12:00.024926Z
sent_001829,That's logical,neutral,0.1407627954647377,0.85,insight_moment,synthetic,ann_004,2026-03-12T01:12:00.025613Z
sent_001657,That's a fair point,neutral,-0.35,0.91,resistance_avoidance,synthetic,ann_002,2026-03-12T01:12:00.025030Z
sent_001344,I cooked something healthy today,positive,0.35,0.92,breakthrough_realization,synthetic,ann_003,2026-03-12T01:12:00.023958Z
sent_000275,"It's all too much, I can't handle it",negative,-0.8351572232980231,0.93,processing_emotion,synthetic,ann_003,2026-03-12T01:12:00.018814Z
sent_000161,This pain is unbearable,negative,-0.8118456734269157,0.92,processing_emotion,synthetic,ann_004,2026-03-12T01:12:00.018480Z
sent_000896,"Don't worry, I'm fine, really",negative,-0.7231655699939563,0.9,routine_conversation,synthetic,ann_001,2026-03-12T01:12:00.020797Z
sent_001342,I feel more optimistic,positive,0.4792421927438571,0.79,breakthrough_realization,synthetic,ann_005,2026-03-12T01:12:00.023952Z
sent_000669,I can't bear to think about it,negative,-0.8859803817217706,0.8,therapeutic_progress,synthetic,ann_002,2026-03-12T01:12:00.020065Z
sent_001644,Life is continuing as normal,neutral,-0.0352303257363517,0.86,breakthrough_realization,synthetic,ann_003,2026-03-12T01:12:00.024989Z
sent_000715,I'm just numbing myself to it all,negative,-0.3086723459127123,0.9,information_seeking,synthetic,ann_005,2026-03-12T01:12:00.020211Z
sent_001871,Let's go back to what we were saying,neutral,-0.3246699335043062,0.82,information_seeking,synthetic,ann_001,2026-03-12T01:12:00.025769Z
sent_001901,I have therapy this week,neutral,0.0324411298196292,0.8,processing_emotion,synthetic,ann_004,2026-03-12T01:12:00.025876Z
sent_001456,I've had a breakthrough moment,positive,0.6993789155303317,0.9,routine_conversation,synthetic,ann_001,2026-03-12T01:12:00.024320Z
sent_000014,I don't deserve to feel better,negative,-0.8552030991433873,0.95,therapeutic_progress,synthetic,ann_003,2026-03-12T01:12:00.018054Z
sent_000136,I'm pushing all my feelings away,negative,-0.4334346954376863,0.87,resistance_avoidance,synthetic,ann_002,2026-03-12T01:12:00.018409Z
sent_000593,This will never change,negative,-0.573540902477995,0.8,therapeutic_progress,synthetic,ann_002,2026-03-12T01:12:00.019816Z
sent_000421,Let's just move on from this,negative,-0.6464749403108438,0.8,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.019272Z
sent_000100,Each day is harder than the last,negative,-0.7337639967084149,0.91,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.018304Z
sent_000911,I feel more optimistic,positive,0.5300997378747527,0.86,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.022605Z
sent_000352,"This is so frustrating, nothing works",negative,-0.5464095109160043,0.9,routine_conversation,synthetic,ann_004,2026-03-12T01:12:00.019051Z
sent_000792,I can't bear to think about it,negative,-0.5611909502701719,0.87,processing_emotion,synthetic,ann_002,2026-03-12T01:12:00.020466Z
sent_001485,There are some good moments now,positive,0.4513427808177275,0.96,insight_moment,synthetic,ann_004,2026-03-12T01:12:00.024407Z
sent_000125,I don't see any way out of this,negative,-0.2742916261560782,0.78,resistance_avoidance,synthetic,ann_001,2026-03-12T01:12:00.018379Z
sent_000366,I'm sick of struggling like this,negative,-0.6219498292873754,0.9,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.019090Z
sent_000115,Mera jeevan khatam ho gaya,negative,-0.4367549964831784,0.89,information_seeking,synthetic,ann_004,2026-03-12T01:12:00.018346Z
sent_000057,Everything is falling apart,negative,-0.5134486546775779,0.82,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.018179Z
sent_001507,I'm making tiny steps forward,positive,0.35,0.88,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.024475Z
sent_001942,"Okay, I understand",neutral,-0.2908478626707181,0.89,information_seeking,synthetic,ann_005,2026-03-12T01:12:00.026035Z
sent_000647,Each day is harder than the last,negative,-0.8369035950522837,0.85,processing_emotion,synthetic,ann_002,2026-03-12T01:12:00.019986Z
sent_001153,I managed to go for a walk,positive,0.7362512012525279,0.91,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.023371Z
sent_000682,I don't want to get out of bed anymore,negative,-0.6211327609187576,0.86,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.020105Z
sent_000649,I don't want to face what's happening,negative,-0.7753356514418768,0.79,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.019993Z
sent_001620,Let's go back to what we were saying,neutral,-0.0227612306767732,0.81,routine_conversation,synthetic,ann_003,2026-03-12T01:12:00.024911Z
sent_000437,"I'm fine, everything is okay",negative,-0.7799531396389295,0.98,processing_emotion,synthetic,ann_004,2026-03-12T01:12:00.019320Z
sent_001717,Nothing much has changed,neutral,-0.1097086103244445,0.82,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.025225Z
sent_001574,I hadn't thought of it that way,neutral,0.0778335541553542,0.88,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.024752Z
sent_000840,Main haara hua hoon ab,negative,-0.7975093955109702,0.75,therapeutic_progress,synthetic,ann_004,2026-03-12T01:12:00.020617Z
sent_001634,Can we move on to something else?,neutral,-0.1396947642781031,0.82,therapeutic_progress,synthetic,ann_001,2026-03-12T01:12:00.024957Z
sent_001889,That's an interesting perspective,neutral,0.0339625506403519,0.86,crisis_moment,synthetic,ann_004,2026-03-12T01:12:00.025831Z
sent_000962,I understand myself a bit better now,positive,0.68880162584867,0.85,therapeutic_progress,synthetic,ann_001,2026-03-12T01:12:00.022781Z
sent_001126,I'm proud of myself for that,positive,0.6058088166962091,0.86,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.023290Z
sent_000530,I don't want to get out of bed anymore,negative,-0.7124314413403522,0.74,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.019609Z
sent_000371,"This is so frustrating, nothing works",negative,-0.6562993138466939,0.86,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.019105Z
sent_001995,Things remain the same,neutral,0.1075220415654174,0.8,processing_emotion,synthetic,ann_003,2026-03-12T01:12:00.026237Z
